province,obvs_start,obvs_end,outbreak,exp_start,exp_end
Nord-Kivu,2010_1,2020_47,2019_52,2010_2,2020_20
Nord-Kivu,2010_1,2020_47,2020_5,2010_2,2020_20
Nord-Ubangi,2010_1,2020_47,2016_27,2011_22,2011_23
Nord-Ubangi,2010_1,2020_47,2016_27,2011_48,2011_48
Nord-Ubangi,2010_1,2020_47,2016_27,2012_4,2012_4
Nord-Ubangi,2010_1,2020_47,2016_27,2012_46,2012_46
Nord-Ubangi,2010_1,2020_47,2016_27,2013_9,2013_9
Nord-Ubangi,2010_1,2020_47,2016_27,2013_22,2013_22
Nord-Ubangi,2010_1,2020_47,2016_27,2014_1,2014_1
Nord-Ubangi,2010_1,2020_47,2016_27,2014_18,2014_18
Nord-Ubangi,2010_1,2020_47,2016_27,2014_25,2014_25
Nord-Ubangi,2010_1,2020_47,2016_27,2014_32,2014_32
Nord-Ubangi,2010_1,2020_47,2016_27,2015_5,2015_5
Nord-Ubangi,2010_1,2020_47,2016_27,2015_14,2015_14
Nord-Ubangi,2010_1,2020_47,2016_27,2015_24,2015_25
Nord-Ubangi,2010_1,2020_47,2016_27,2015_41,2015_47
Nord-Ubangi,2010_1,2020_47,2016_27,2016_30,2016_30
Nord-Ubangi,2010_1,2020_47,2016_27,2017_8,2017_8
Nord-Ubangi,2010_1,2020_47,2016_27,2017_15,2017_15
Nord-Ubangi,2010_1,2020_47,2016_27,2018_6,2018_6
Nord-Ubangi,2010_1,2020_47,2016_27,2018_42,2018_42
Nord-Ubangi,2010_1,2020_47,2016_27,2019_8,2019_8
Nord-Ubangi,2010_1,2020_47,2016_27,2019_35,2019_35
Sud-Kivu,2010_1,2020_47,2010_31,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2010_31,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2010_36,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2010_36,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2010_36,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2010_36,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2010_36,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2010_36,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2010_37,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2010_37,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2011_52,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2011_52,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2011_52,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2011_52,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2012_1,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2012_1,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2012_2,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2012_2,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2012_3,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2012_3,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2012_3,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2012_3,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2012_14,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2012_14,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2012_15,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2012_15,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2012_26,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2012_26,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2013_15,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2013_15,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2013_34,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2013_34,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2013_37,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2013_37,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2013_46,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2013_46,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2013_48,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2013_48,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2013_49,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2013_49,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2014_2,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2014_2,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2014_3,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2014_3,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2014_21,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2014_21,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2014_23,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2014_23,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2014_37,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2014_37,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2015_2,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2015_2,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2015_50,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2015_50,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2016_14,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2016_14,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2017_12,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2017_12,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2017_24,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2017_24,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2017_31,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2017_31,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2017_33,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2017_33,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2017_33,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2017_33,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2017_37,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2017_37,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2017_40,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2017_40,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2017_42,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2017_42,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2018_13,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2018_13,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2019_11,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2019_11,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2019_52,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2019_52,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2019_16,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2019_16,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2019_20,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2019_20,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2019_21,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2019_21,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2019_23,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2019_23,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2019_25,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2019_25,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2019_27,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2019_27,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2019_29,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2019_29,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2019_39,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2019_39,2010_22,2020_20
Sud-Kivu,2010_1,2020_47,2020_5,2010_5,2010_15
Sud-Kivu,2010_1,2020_47,2020_5,2010_22,2020_20
Tanganyika,2010_1,2020_47,2010_45,2010_52,2011_13
Tanganyika,2010_1,2020_47,2010_45,2011_20,2011_39
Tanganyika,2010_1,2020_47,2010_45,2011_46,2012_1
Tanganyika,2010_1,2020_47,2010_45,2012_8,2012_8
Tanganyika,2010_1,2020_47,2010_45,2012_30,2012_30
Tanganyika,2010_1,2020_47,2010_45,2012_38,2012_38
Tanganyika,2010_1,2020_47,2010_45,2012_46,2015_9
Tanganyika,2010_1,2020_47,2010_45,2015_17,2015_27
Tanganyika,2010_1,2020_47,2010_45,2015_38,2015_47
Tanganyika,2010_1,2020_47,2010_45,2016_6,2020_20
Tanganyika,2010_1,2020_47,2010_40,2010_52,2011_13
Tanganyika,2010_1,2020_47,2010_40,2011_20,2011_39
Tanganyika,2010_1,2020_47,2010_40,2011_46,2012_1
Tanganyika,2010_1,2020_47,2010_40,2012_8,2012_8
Tanganyika,2010_1,2020_47,2010_40,2012_30,2012_30
Tanganyika,2010_1,2020_47,2010_40,2012_38,2012_38
Tanganyika,2010_1,2020_47,2010_40,2012_46,2015_9
Tanganyika,2010_1,2020_47,2010_40,2015_17,2015_27
Tanganyika,2010_1,2020_47,2010_40,2015_38,2015_47
Tanganyika,2010_1,2020_47,2010_40,2016_6,2020_20
Tanganyika,2010_1,2020_47,2013_41,2010_52,2011_13
Tanganyika,2010_1,2020_47,2013_41,2011_20,2011_39
Tanganyika,2010_1,2020_47,2013_41,2011_46,2012_1
Tanganyika,2010_1,2020_47,2013_41,2012_8,2012_8
Tanganyika,2010_1,2020_47,2013_41,2012_30,2012_30
Tanganyika,2010_1,2020_47,2013_41,2012_38,2012_38
Tanganyika,2010_1,2020_47,2013_41,2012_46,2015_9
Tanganyika,2010_1,2020_47,2013_41,2015_17,2015_27
Tanganyika,2010_1,2020_47,2013_41,2015_38,2015_47
Tanganyika,2010_1,2020_47,2013_41,2016_6,2020_20
Tanganyika,2010_1,2020_47,2016_26,2010_52,2011_13
Tanganyika,2010_1,2020_47,2016_26,2011_20,2011_39
Tanganyika,2010_1,2020_47,2016_26,2011_46,2012_1
Tanganyika,2010_1,2020_47,2016_26,2012_8,2012_8
Tanganyika,2010_1,2020_47,2016_26,2012_30,2012_30
Tanganyika,2010_1,2020_47,2016_26,2012_38,2012_38
Tanganyika,2010_1,2020_47,2016_26,2012_46,2015_9
Tanganyika,2010_1,2020_47,2016_26,2015_17,2015_27
Tanganyika,2010_1,2020_47,2016_26,2015_38,2015_47
Tanganyika,2010_1,2020_47,2016_26,2016_6,2020_20
Tanganyika,2010_1,2020_47,2016_28,2010_52,2011_13
Tanganyika,2010_1,2020_47,2016_28,2011_20,2011_39
Tanganyika,2010_1,2020_47,2016_28,2011_46,2012_1
Tanganyika,2010_1,2020_47,2016_28,2012_8,2012_8
Tanganyika,2010_1,2020_47,2016_28,2012_30,2012_30
Tanganyika,2010_1,2020_47,2016_28,2012_38,2012_38
Tanganyika,2010_1,2020_47,2016_28,2012_46,2015_9
Tanganyika,2010_1,2020_47,2016_28,2015_17,2015_27
Tanganyika,2010_1,2020_47,2016_28,2015_38,2015_47
Tanganyika,2010_1,2020_47,2016_28,2016_6,2020_20
Tanganyika,2010_1,2020_47,2016_28,2010_52,2011_13
Tanganyika,2010_1,2020_47,2016_28,2011_20,2011_39
Tanganyika,2010_1,2020_47,2016_28,2011_46,2012_1
Tanganyika,2010_1,2020_47,2016_28,2012_8,2012_8
Tanganyika,2010_1,2020_47,2016_28,2012_30,2012_30
Tanganyika,2010_1,2020_47,2016_28,2012_38,2012_38
Tanganyika,2010_1,2020_47,2016_28,2012_46,2015_9
Tanganyika,2010_1,2020_47,2016_28,2015_17,2015_27
Tanganyika,2010_1,2020_47,2016_28,2015_38,2015_47
Tanganyika,2010_1,2020_47,2016_28,2016_6,2020_20
Tanganyika,2010_1,2020_47,2016_45,2010_52,2011_13
Tanganyika,2010_1,2020_47,2016_45,2011_20,2011_39
Tanganyika,2010_1,2020_47,2016_45,2011_46,2012_1
Tanganyika,2010_1,2020_47,2016_45,2012_8,2012_8
Tanganyika,2010_1,2020_47,2016_45,2012_30,2012_30
Tanganyika,2010_1,2020_47,2016_45,2012_38,2012_38
Tanganyika,2010_1,2020_47,2016_45,2012_46,2015_9
Tanganyika,2010_1,2020_47,2016_45,2015_17,2015_27
Tanganyika,2010_1,2020_47,2016_45,2015_38,2015_47
Tanganyika,2010_1,2020_47,2016_45,2016_6,2020_20
Tanganyika,2010_1,2020_47,2017_24,2010_52,2011_13
Tanganyika,2010_1,2020_47,2017_24,2011_20,2011_39
Tanganyika,2010_1,2020_47,2017_24,2011_46,2012_1
Tanganyika,2010_1,2020_47,2017_24,2012_8,2012_8
Tanganyika,2010_1,2020_47,2017_24,2012_30,2012_30
Tanganyika,2010_1,2020_47,2017_24,2012_38,2012_38
Tanganyika,2010_1,2020_47,2017_24,2012_46,2015_9
Tanganyika,2010_1,2020_47,2017_24,2015_17,2015_27
Tanganyika,2010_1,2020_47,2017_24,2015_38,2015_47
Tanganyika,2010_1,2020_47,2017_24,2016_6,2020_20
Tanganyika,2010_1,2020_47,2017_31,2010_52,2011_13
Tanganyika,2010_1,2020_47,2017_31,2011_20,2011_39
Tanganyika,2010_1,2020_47,2017_31,2011_46,2012_1
Tanganyika,2010_1,2020_47,2017_31,2012_8,2012_8
Tanganyika,2010_1,2020_47,2017_31,2012_30,2012_30
Tanganyika,2010_1,2020_47,2017_31,2012_38,2012_38
Tanganyika,2010_1,2020_47,2017_31,2012_46,2015_9
Tanganyika,2010_1,2020_47,2017_31,2015_17,2015_27
Tanganyika,2010_1,2020_47,2017_31,2015_38,2015_47
Tanganyika,2010_1,2020_47,2017_31,2016_6,2020_20
Tanganyika,2010_1,2020_47,2017_40,2010_52,2011_13
Tanganyika,2010_1,2020_47,2017_40,2011_20,2011_39
Tanganyika,2010_1,2020_47,2017_40,2011_46,2012_1
Tanganyika,2010_1,2020_47,2017_40,2012_8,2012_8
Tanganyika,2010_1,2020_47,2017_40,2012_30,2012_30
Tanganyika,2010_1,2020_47,2017_40,2012_38,2012_38
Tanganyika,2010_1,2020_47,2017_40,2012_46,2015_9
Tanganyika,2010_1,2020_47,2017_40,2015_17,2015_27
Tanganyika,2010_1,2020_47,2017_40,2015_38,2015_47
Tanganyika,2010_1,2020_47,2017_40,2016_6,2020_20
Tanganyika,2010_1,2020_47,2017_42,2010_52,2011_13
Tanganyika,2010_1,2020_47,2017_42,2011_20,2011_39
Tanganyika,2010_1,2020_47,2017_42,2011_46,2012_1
Tanganyika,2010_1,2020_47,2017_42,2012_8,2012_8
Tanganyika,2010_1,2020_47,2017_42,2012_30,2012_30
Tanganyika,2010_1,2020_47,2017_42,2012_38,2012_38
Tanganyika,2010_1,2020_47,2017_42,2012_46,2015_9
Tanganyika,2010_1,2020_47,2017_42,2015_17,2015_27
Tanganyika,2010_1,2020_47,2017_42,2015_38,2015_47
Tanganyika,2010_1,2020_47,2017_42,2016_6,2020_20
Tanganyika,2010_1,2020_47,2018_46,2010_52,2011_13
Tanganyika,2010_1,2020_47,2018_46,2011_20,2011_39
Tanganyika,2010_1,2020_47,2018_46,2011_46,2012_1
Tanganyika,2010_1,2020_47,2018_46,2012_8,2012_8
Tanganyika,2010_1,2020_47,2018_46,2012_30,2012_30
Tanganyika,2010_1,2020_47,2018_46,2012_38,2012_38
Tanganyika,2010_1,2020_47,2018_46,2012_46,2015_9
Tanganyika,2010_1,2020_47,2018_46,2015_17,2015_27
Tanganyika,2010_1,2020_47,2018_46,2015_38,2015_47
Tanganyika,2010_1,2020_47,2018_46,2016_6,2020_20
Tanganyika,2010_1,2020_47,2019_19,2010_52,2011_13
Tanganyika,2010_1,2020_47,2019_19,2011_20,2011_39
Tanganyika,2010_1,2020_47,2019_19,2011_46,2012_1
Tanganyika,2010_1,2020_47,2019_19,2012_8,2012_8
Tanganyika,2010_1,2020_47,2019_19,2012_30,2012_30
Tanganyika,2010_1,2020_47,2019_19,2012_38,2012_38
Tanganyika,2010_1,2020_47,2019_19,2012_46,2015_9
Tanganyika,2010_1,2020_47,2019_19,2015_17,2015_27
Tanganyika,2010_1,2020_47,2019_19,2015_38,2015_47
Tanganyika,2010_1,2020_47,2019_19,2016_6,2020_20
Tanganyika,2010_1,2020_47,2019_20,2010_52,2011_13
Tanganyika,2010_1,2020_47,2019_20,2011_20,2011_39
Tanganyika,2010_1,2020_47,2019_20,2011_46,2012_1
Tanganyika,2010_1,2020_47,2019_20,2012_8,2012_8
Tanganyika,2010_1,2020_47,2019_20,2012_30,2012_30
Tanganyika,2010_1,2020_47,2019_20,2012_38,2012_38
Tanganyika,2010_1,2020_47,2019_20,2012_46,2015_9
Tanganyika,2010_1,2020_47,2019_20,2015_17,2015_27
Tanganyika,2010_1,2020_47,2019_20,2015_38,2015_47
Tanganyika,2010_1,2020_47,2019_20,2016_6,2020_20
Tanganyika,2010_1,2020_47,2019_21,2010_52,2011_13
Tanganyika,2010_1,2020_47,2019_21,2011_20,2011_39
Tanganyika,2010_1,2020_47,2019_21,2011_46,2012_1
Tanganyika,2010_1,2020_47,2019_21,2012_8,2012_8
Tanganyika,2010_1,2020_47,2019_21,2012_30,2012_30
Tanganyika,2010_1,2020_47,2019_21,2012_38,2012_38
Tanganyika,2010_1,2020_47,2019_21,2012_46,2015_9
Tanganyika,2010_1,2020_47,2019_21,2015_17,2015_27
Tanganyika,2010_1,2020_47,2019_21,2015_38,2015_47
Tanganyika,2010_1,2020_47,2019_21,2016_6,2020_20
Tanganyika,2010_1,2020_47,2019_39,2010_52,2011_13
Tanganyika,2010_1,2020_47,2019_39,2011_20,2011_39
Tanganyika,2010_1,2020_47,2019_39,2011_46,2012_1
Tanganyika,2010_1,2020_47,2019_39,2012_8,2012_8
Tanganyika,2010_1,2020_47,2019_39,2012_30,2012_30
Tanganyika,2010_1,2020_47,2019_39,2012_38,2012_38
Tanganyika,2010_1,2020_47,2019_39,2012_46,2015_9
Tanganyika,2010_1,2020_47,2019_39,2015_17,2015_27
Tanganyika,2010_1,2020_47,2019_39,2015_38,2015_47
Tanganyika,2010_1,2020_47,2019_39,2016_6,2020_20
Tanganyika,2010_1,2020_47,2019_52,2010_52,2011_13
Tanganyika,2010_1,2020_47,2019_52,2011_20,2011_39
Tanganyika,2010_1,2020_47,2019_52,2011_46,2012_1
Tanganyika,2010_1,2020_47,2019_52,2012_8,2012_8
Tanganyika,2010_1,2020_47,2019_52,2012_30,2012_30
Tanganyika,2010_1,2020_47,2019_52,2012_38,2012_38
Tanganyika,2010_1,2020_47,2019_52,2012_46,2015_9
Tanganyika,2010_1,2020_47,2019_52,2015_17,2015_27
Tanganyika,2010_1,2020_47,2019_52,2015_38,2015_47
Tanganyika,2010_1,2020_47,2019_52,2016_6,2020_20
Tanganyika,2010_1,2020_47,2020_5,2010_52,2011_13
Tanganyika,2010_1,2020_47,2020_5,2011_20,2011_39
Tanganyika,2010_1,2020_47,2020_5,2011_46,2012_1
Tanganyika,2010_1,2020_47,2020_5,2012_8,2012_8
Tanganyika,2010_1,2020_47,2020_5,2012_30,2012_30
Tanganyika,2010_1,2020_47,2020_5,2012_38,2012_38
Tanganyika,2010_1,2020_47,2020_5,2012_46,2015_9
Tanganyika,2010_1,2020_47,2020_5,2015_17,2015_27
Tanganyika,2010_1,2020_47,2020_5,2015_38,2015_47
Tanganyika,2010_1,2020_47,2020_5,2016_6,2020_20
Tshopo,2010_1,2020_47,2010_24,2010_1,2010_3
Tshopo,2010_1,2020_47,2010_24,2010_10,2010_10
Tshopo,2010_1,2020_47,2010_24,2011_7,2011_10
Tshopo,2010_1,2020_47,2010_24,2011_19,2011_31
Tshopo,2010_1,2020_47,2010_24,2011_43,2012_9
Tshopo,2010_1,2020_47,2010_24,2012_26,2012_37
Tshopo,2010_1,2020_47,2010_24,2012_47,2012_47
Tshopo,2010_1,2020_47,2010_24,2013_5,2013_7
Tshopo,2010_1,2020_47,2010_24,2013_20,2013_20
Tshopo,2010_1,2020_47,2010_24,2014_1,2014_1
Tshopo,2010_1,2020_47,2010_24,2014_16,2014_16
Tshopo,2010_1,2020_47,2010_24,2014_23,2014_31
Tshopo,2010_1,2020_47,2010_24,2014_40,2015_2
Tshopo,2010_1,2020_47,2010_24,2015_18,2015_35
Tshopo,2010_1,2020_47,2010_24,2015_43,2015_47
Tshopo,2010_1,2020_47,2010_24,2016_4,2016_8
Tshopo,2010_1,2020_47,2010_24,2016_15,2016_38
Tshopo,2010_1,2020_47,2010_24,2017_1,2017_2
Tshopo,2010_1,2020_47,2010_24,2017_9,2017_23
Tshopo,2010_1,2020_47,2010_24,2017_31,2018_24
Tshopo,2010_1,2020_47,2010_24,2018_48,2019_40
Tshopo,2010_1,2020_47,2010_24,2019_47,2020_5
Tshopo,2010_1,2020_47,2011_9,2010_1,2010_3
Tshopo,2010_1,2020_47,2011_9,2010_10,2010_10
Tshopo,2010_1,2020_47,2011_9,2011_7,2011_10
Tshopo,2010_1,2020_47,2011_9,2011_19,2011_31
Tshopo,2010_1,2020_47,2011_9,2011_43,2012_9
Tshopo,2010_1,2020_47,2011_9,2012_26,2012_37
Tshopo,2010_1,2020_47,2011_9,2012_47,2012_47
Tshopo,2010_1,2020_47,2011_9,2013_5,2013_7
Tshopo,2010_1,2020_47,2011_9,2013_20,2013_20
Tshopo,2010_1,2020_47,2011_9,2014_1,2014_1
Tshopo,2010_1,2020_47,2011_9,2014_16,2014_16
Tshopo,2010_1,2020_47,2011_9,2014_23,2014_31
Tshopo,2010_1,2020_47,2011_9,2014_40,2015_2
Tshopo,2010_1,2020_47,2011_9,2015_18,2015_35
Tshopo,2010_1,2020_47,2011_9,2015_43,2015_47
Tshopo,2010_1,2020_47,2011_9,2016_4,2016_8
Tshopo,2010_1,2020_47,2011_9,2016_15,2016_38
Tshopo,2010_1,2020_47,2011_9,2017_1,2017_2
Tshopo,2010_1,2020_47,2011_9,2017_9,2017_23
Tshopo,2010_1,2020_47,2011_9,2017_31,2018_24
Tshopo,2010_1,2020_47,2011_9,2018_48,2019_40
Tshopo,2010_1,2020_47,2011_9,2019_47,2020_5
Tshopo,2010_1,2020_47,2011_12,2010_1,2010_3
Tshopo,2010_1,2020_47,2011_12,2010_10,2010_10
Tshopo,2010_1,2020_47,2011_12,2011_7,2011_10
Tshopo,2010_1,2020_47,2011_12,2011_19,2011_31
Tshopo,2010_1,2020_47,2011_12,2011_43,2012_9
Tshopo,2010_1,2020_47,2011_12,2012_26,2012_37
Tshopo,2010_1,2020_47,2011_12,2012_47,2012_47
Tshopo,2010_1,2020_47,2011_12,2013_5,2013_7
Tshopo,2010_1,2020_47,2011_12,2013_20,2013_20
Tshopo,2010_1,2020_47,2011_12,2014_1,2014_1
Tshopo,2010_1,2020_47,2011_12,2014_16,2014_16
Tshopo,2010_1,2020_47,2011_12,2014_23,2014_31
Tshopo,2010_1,2020_47,2011_12,2014_40,2015_2
Tshopo,2010_1,2020_47,2011_12,2015_18,2015_35
Tshopo,2010_1,2020_47,2011_12,2015_43,2015_47
Tshopo,2010_1,2020_47,2011_12,2016_4,2016_8
Tshopo,2010_1,2020_47,2011_12,2016_15,2016_38
Tshopo,2010_1,2020_47,2011_12,2017_1,2017_2
Tshopo,2010_1,2020_47,2011_12,2017_9,2017_23
Tshopo,2010_1,2020_47,2011_12,2017_31,2018_24
Tshopo,2010_1,2020_47,2011_12,2018_48,2019_40
Tshopo,2010_1,2020_47,2011_12,2019_47,2020_5
Tshopo,2010_1,2020_47,2011_14,2010_1,2010_3
Tshopo,2010_1,2020_47,2011_14,2010_10,2010_10
Tshopo,2010_1,2020_47,2011_14,2011_7,2011_10
Tshopo,2010_1,2020_47,2011_14,2011_19,2011_31
Tshopo,2010_1,2020_47,2011_14,2011_43,2012_9
Tshopo,2010_1,2020_47,2011_14,2012_26,2012_37
Tshopo,2010_1,2020_47,2011_14,2012_47,2012_47
Tshopo,2010_1,2020_47,2011_14,2013_5,2013_7
Tshopo,2010_1,2020_47,2011_14,2013_20,2013_20
Tshopo,2010_1,2020_47,2011_14,2014_1,2014_1
Tshopo,2010_1,2020_47,2011_14,2014_16,2014_16
Tshopo,2010_1,2020_47,2011_14,2014_23,2014_31
Tshopo,2010_1,2020_47,2011_14,2014_40,2015_2
Tshopo,2010_1,2020_47,2011_14,2015_18,2015_35
Tshopo,2010_1,2020_47,2011_14,2015_43,2015_47
Tshopo,2010_1,2020_47,2011_14,2016_4,2016_8
Tshopo,2010_1,2020_47,2011_14,2016_15,2016_38
Tshopo,2010_1,2020_47,2011_14,2017_1,2017_2
Tshopo,2010_1,2020_47,2011_14,2017_9,2017_23
Tshopo,2010_1,2020_47,2011_14,2017_31,2018_24
Tshopo,2010_1,2020_47,2011_14,2018_48,2019_40
Tshopo,2010_1,2020_47,2011_14,2019_47,2020_5
Tshopo,2010_1,2020_47,2011_14,2010_1,2010_3
Tshopo,2010_1,2020_47,2011_14,2010_10,2010_10
Tshopo,2010_1,2020_47,2011_14,2011_7,2011_10
Tshopo,2010_1,2020_47,2011_14,2011_19,2011_31
Tshopo,2010_1,2020_47,2011_14,2011_43,2012_9
Tshopo,2010_1,2020_47,2011_14,2012_26,2012_37
Tshopo,2010_1,2020_47,2011_14,2012_47,2012_47
Tshopo,2010_1,2020_47,2011_14,2013_5,2013_7
Tshopo,2010_1,2020_47,2011_14,2013_20,2013_20
Tshopo,2010_1,2020_47,2011_14,2014_1,2014_1
Tshopo,2010_1,2020_47,2011_14,2014_16,2014_16
Tshopo,2010_1,2020_47,2011_14,2014_23,2014_31
Tshopo,2010_1,2020_47,2011_14,2014_40,2015_2
Tshopo,2010_1,2020_47,2011_14,2015_18,2015_35
Tshopo,2010_1,2020_47,2011_14,2015_43,2015_47
Tshopo,2010_1,2020_47,2011_14,2016_4,2016_8
Tshopo,2010_1,2020_47,2011_14,2016_15,2016_38
Tshopo,2010_1,2020_47,2011_14,2017_1,2017_2
Tshopo,2010_1,2020_47,2011_14,2017_9,2017_23
Tshopo,2010_1,2020_47,2011_14,2017_31,2018_24
Tshopo,2010_1,2020_47,2011_14,2018_48,2019_40
Tshopo,2010_1,2020_47,2011_14,2019_47,2020_5
Tshopo,2010_1,2020_47,2011_30,2010_1,2010_3
Tshopo,2010_1,2020_47,2011_30,2010_10,2010_10
Tshopo,2010_1,2020_47,2011_30,2011_7,2011_10
Tshopo,2010_1,2020_47,2011_30,2011_19,2011_31
Tshopo,2010_1,2020_47,2011_30,2011_43,2012_9
Tshopo,2010_1,2020_47,2011_30,2012_26,2012_37
Tshopo,2010_1,2020_47,2011_30,2012_47,2012_47
Tshopo,2010_1,2020_47,2011_30,2013_5,2013_7
Tshopo,2010_1,2020_47,2011_30,2013_20,2013_20
Tshopo,2010_1,2020_47,2011_30,2014_1,2014_1
Tshopo,2010_1,2020_47,2011_30,2014_16,2014_16
Tshopo,2010_1,2020_47,2011_30,2014_23,2014_31
Tshopo,2010_1,2020_47,2011_30,2014_40,2015_2
Tshopo,2010_1,2020_47,2011_30,2015_18,2015_35
Tshopo,2010_1,2020_47,2011_30,2015_43,2015_47
Tshopo,2010_1,2020_47,2011_30,2016_4,2016_8
Tshopo,2010_1,2020_47,2011_30,2016_15,2016_38
Tshopo,2010_1,2020_47,2011_30,2017_1,2017_2
Tshopo,2010_1,2020_47,2011_30,2017_9,2017_23
Tshopo,2010_1,2020_47,2011_30,2017_31,2018_24
Tshopo,2010_1,2020_47,2011_30,2018_48,2019_40
Tshopo,2010_1,2020_47,2011_30,2019_47,2020_5
Tshopo,2010_1,2020_47,2011_32,2010_1,2010_3
